"","word","wordcount","freq","mlu","solo","last","first","charactercount","language","totalcount"
"1359","semicerchio",4,4.6604837582141e-05,4,NA,4,NA,11,"Italian",85828
"1360","stellina",10,0.000116512093955353,8.5,NA,2,NA,8,"Italian",85828
"1361","trovare",16,0.000186419350328564,9.125,NA,1,NA,7,"Italian",85828
"1362","n",3,3.49536281866058e-05,7.66666666666667,NA,NA,2,1,"Italian",85828
"1363","continua",5,5.82560469776763e-05,7.6,NA,NA,NA,8,"Italian",85828
"1364","capito",32,0.000372838700657128,6.6875,NA,9,NA,6,"Italian",85828
"1365","cilindro",1,1.16512093955353e-05,11,NA,1,NA,8,"Italian",85828
"1366","chiesto",2,2.33024187910705e-05,6,NA,1,NA,7,"Italian",85828
"1367","tirarlo",9,0.000104860884559817,5.66666666666667,NA,4,NA,7,"Italian",85828
"1368","dischi",2,2.33024187910705e-05,6,NA,1,NA,6,"Italian",85828
"1369","rotolare",5,5.82560469776763e-05,6.4,NA,2,NA,8,"Italian",85828
"1370","bavaglino",3,3.49536281866058e-05,14.3333333333333,NA,1,NA,9,"Italian",85828
"1371","bottone",17,0.000198070559724099,5.58823529411765,1,9,NA,7,"Italian",85828
"1372","aperta",9,0.000104860884559817,8.66666666666667,NA,3,NA,6,"Italian",85828
"1373","aperto",9,0.000104860884559817,9.44444444444444,NA,NA,NA,6,"Italian",85828
"1374","linguetta",2,2.33024187910705e-05,7.5,NA,2,NA,9,"Italian",85828
"1375","difficile",31,0.000361187491261593,6.64516129032258,1,14,4,9,"Italian",85828
"1376","bottoncino",3,3.49536281866058e-05,8.33333333333333,NA,1,NA,10,"Italian",85828
"1377","richiudo",1,1.16512093955353e-05,4,NA,1,NA,8,"Italian",85828
"1378","riprovi",1,1.16512093955353e-05,3,NA,NA,NA,7,"Italian",85828
"1379","spazio",9,0.000104860884559817,7.22222222222222,NA,7,NA,6,"Italian",85828
"1380","raccogli",1,1.16512093955353e-05,6,NA,NA,NA,8,"Italian",85828
"1381","riuscito",16,0.000186419350328564,6.6875,NA,3,NA,8,"Italian",85828
"1382","salire",9,0.000104860884559817,8.66666666666667,NA,2,NA,6,"Italian",85828
"1383","bici",37,0.000431094747634805,6.83783783783784,NA,22,NA,4,"Italian",85828
"1384","progressi",1,1.16512093955353e-05,2,NA,1,NA,9,"Italian",85828
"1385","spingi",16,0.000186419350328564,6.9375,NA,9,3,6,"Italian",85828
"1386","tocca",3,3.49536281866058e-05,7,NA,NA,NA,5,"Italian",85828
"1387","cammini",3,3.49536281866058e-05,4,NA,1,NA,7,"Italian",85828
"1388","praticamente",7,8.15584657687468e-05,9.28571428571429,NA,1,NA,12,"Italian",85828
"1389","resta",3,3.49536281866058e-05,10,NA,NA,NA,5,"Italian",85828
"1390","gambette",2,2.33024187910705e-05,7.5,NA,1,NA,8,"Italian",85828
"1391","prossimo",8,9.3209675164282e-05,7,NA,NA,NA,8,"Italian",85828
"1392","passo",3,3.49536281866058e-05,11,NA,NA,NA,5,"Italian",85828
"1393","usare",5,5.82560469776763e-05,13,NA,NA,NA,5,"Italian",85828
"1394","pedali",9,0.000104860884559817,6.88888888888889,1,4,NA,6,"Italian",85828
"1395","raccomando",9,0.000104860884559817,6.66666666666667,NA,4,NA,10,"Italian",85828
"1396","buttarli",1,1.16512093955353e-05,3,NA,NA,NA,8,"Italian",85828
"1397","anzi",19,0.00022137297851517,8,NA,NA,11,4,"Italian",85828
"1398","venderli",1,1.16512093955353e-05,3,NA,1,NA,8,"Italian",85828
"1399","raccontato",4,4.6604837582141e-05,10.5,NA,NA,NA,10,"Italian",85828
"1400","venduto",1,1.16512093955353e-05,15,NA,NA,NA,7,"Italian",85828
"1401","possibile",7,8.15584657687468e-05,9,NA,2,1,9,"Italian",85828
"1402","abbia",9,0.000104860884559817,9.55555555555556,NA,NA,NA,5,"Italian",85828
"1403","interessi",1,1.16512093955353e-05,7,NA,1,NA,9,"Italian",85828
"1404","calcio",26,0.000302931444283917,6.03846153846154,NA,13,1,6,"Italian",85828
"1405","goal",4,4.6604837582141e-05,9,NA,1,NA,4,"Italian",85828
"1406","spieghi",3,3.49536281866058e-05,4.66666666666667,NA,2,NA,7,"Italian",85828
"1407","differenza",1,1.16512093955353e-05,10,NA,NA,NA,10,"Italian",85828
"1408","tra",16,0.000186419350328564,9.75,NA,1,1,3,"Italian",85828
"1409","tone",6,6.99072563732115e-05,6,1,2,NA,4,"Italian",85828
"1410","poco",28,0.000326233863074987,8.67857142857143,NA,9,NA,4,"Italian",85828
"1411","sportivo",2,2.33024187910705e-05,3,NA,2,NA,8,"Italian",85828
"1412","complimenti",3,3.49536281866058e-05,3.33333333333333,NA,3,NA,11,"Italian",85828
"1413","rincorsa",3,3.49536281866058e-05,4,NA,2,NA,8,"Italian",85828
"1414","aiih",2,2.33024187910705e-05,6,NA,NA,2,4,"Italian",85828
"1415","mancato",4,4.6604837582141e-05,6.25,NA,1,1,7,"Italian",85828
"1416","pallina",85,0.000990352798620497,6.95294117647059,NA,14,3,7,"Italian",85828
"1417","quante",33,0.000384489910052663,5.09090909090909,NA,3,14,6,"Italian",85828
"1418","quattro",45,0.000524304422799086,7.22222222222222,NA,13,6,7,"Italian",85828
"1419","troppe",1,1.16512093955353e-05,9,NA,1,NA,6,"Italian",85828
"1420","bei",9,0.000104860884559817,6.77777777777778,NA,NA,NA,3,"Italian",85828
"1421","degli",21,0.00024467539730624,11.5238095238095,NA,NA,4,5,"Italian",85828
"1422","tappeto",20,0.000233024187910705,6.65,NA,11,NA,7,"Italian",85828
"1423","interessarti",1,1.16512093955353e-05,12,NA,NA,NA,12,"Italian",85828
"1424","sia",50,0.000582560469776763,10.26,NA,5,NA,3,"Italian",85828
"1425","tetto",13,0.000151465722141958,7.38461538461539,NA,8,1,5,"Italian",85828
"1426","macché",1,1.16512093955353e-05,1,1,NA,NA,6,"Italian",85828
"1427","ribaltato",2,2.33024187910705e-05,4.5,NA,2,NA,9,"Italian",85828
"1428","mmmh",1,1.16512093955353e-05,1,1,NA,NA,4,"Italian",85828
"1429","rotolando",2,2.33024187910705e-05,5,NA,2,NA,9,"Italian",85828
"1430","ribaltarti",2,2.33024187910705e-05,7,NA,1,NA,10,"Italian",85828
"1431","scoiattolo",7,8.15584657687468e-05,6.28571428571429,1,1,1,10,"Italian",85828
"1432","ape",30,0.000349536281866058,5.4,4,12,3,3,"Italian",85828
"1433","uuuh",2,2.33024187910705e-05,4.5,NA,NA,1,4,"Italian",85828
"1434","monomaniaco",2,2.33024187910705e-05,4.5,NA,2,NA,11,"Italian",85828
"1435","delle",46,0.000535955632194622,8.10869565217391,NA,2,NA,5,"Italian",85828
"1436","piccole",9,0.000104860884559817,10.2222222222222,NA,4,NA,7,"Italian",85828
"1437","attenzione",12,0.000139814512746423,3.25,4,1,7,10,"Italian",85828
"1438","farai",6,6.99072563732115e-05,5.33333333333333,NA,1,NA,5,"Italian",85828
"1439","nulla",5,5.82560469776763e-05,5.2,NA,1,1,5,"Italian",85828
"1440","ferma",3,3.49536281866058e-05,9.66666666666667,NA,1,NA,5,"Italian",85828
"1441","rischi",1,1.16512093955353e-05,4,NA,1,NA,6,"Italian",85828
"1442","sola",16,0.000186419350328564,7,NA,6,NA,4,"Italian",85828
"1443","farò",2,2.33024187910705e-05,6,NA,NA,NA,4,"Italian",85828
"1444","oph",9,0.000104860884559817,2.11111111111111,3,3,2,3,"Italian",85828
"1445","tiro",24,0.000279629025492846,6.25,1,5,3,4,"Italian",85828
"1446","gialli",16,0.000186419350328564,6.3125,1,11,NA,6,"Italian",85828
"1447","confermi",1,1.16512093955353e-05,2,NA,1,NA,8,"Italian",85828
"1448","sciocchino",3,3.49536281866058e-05,7,NA,2,NA,10,"Italian",85828
"1449","primi",4,4.6604837582141e-05,10.5,NA,NA,NA,5,"Italian",85828
"1450","vale",4,4.6604837582141e-05,3.25,NA,1,NA,4,"Italian",85828
"1451","scappa",11,0.000128163303350888,7.36363636363636,NA,5,NA,6,"Italian",85828
"1452","mettine",2,2.33024187910705e-05,3.5,NA,NA,1,7,"Italian",85828
"1453","rotto",32,0.000372838700657128,7.46875,NA,12,2,5,"Italian",85828
"1454","poca",2,2.33024187910705e-05,3.5,NA,NA,NA,4,"Italian",85828
"1455","pazienza",7,8.15584657687468e-05,4.57142857142857,NA,6,NA,8,"Italian",85828
"1456","inutile",3,3.49536281866058e-05,8.66666666666667,NA,NA,1,7,"Italian",85828
"1457","testa",69,0.000803933448291933,8.21739130434783,NA,27,NA,5,"Italian",85828
"1458","d'",32,0.000372838700657128,8.21875,NA,NA,6,2,"Italian",85828
"1459","accordo",9,0.000104860884559817,4.22222222222222,NA,7,NA,7,"Italian",85828
"1460","cinque",26,0.000302931444283917,6.61538461538461,NA,12,1,6,"Italian",85828
"1461","mettilo",8,9.3209675164282e-05,6.125,NA,NA,3,7,"Italian",85828
"1462","boom",3,3.49536281866058e-05,2.33333333333333,2,NA,NA,4,"Italian",85828
"1463","stanco",12,0.000139814512746423,5.83333333333333,NA,3,NA,6,"Italian",85828
"1464","lanciato",4,4.6604837582141e-05,6.75,NA,2,NA,8,"Italian",85828
"1465","ohohoh",1,1.16512093955353e-05,2,NA,1,NA,6,"Italian",85828
"1466","picchio",3,3.49536281866058e-05,30,NA,NA,NA,7,"Italian",85828
"1467","vendica",1,1.16512093955353e-05,7,NA,1,NA,7,"Italian",85828
"1468","solletico",4,4.6604837582141e-05,6.25,NA,2,NA,9,"Italian",85828
"1469","ghitighiti",2,2.33024187910705e-05,3,NA,1,1,10,"Italian",85828
"1470","pancia",55,0.000640816516754439,8.05454545454545,NA,24,2,6,"Italian",85828
"1471","tichitichitichiti",1,1.16512093955353e-05,1,1,NA,NA,17,"Italian",85828
"1472","piani",6,6.99072563732115e-05,8.66666666666667,1,3,NA,5,"Italian",85828
"1473","fatti",4,4.6604837582141e-05,12.75,NA,1,1,5,"Italian",85828
"1474","caschi",7,8.15584657687468e-05,8.28571428571429,NA,1,NA,6,"Italian",85828
"1475","contento",10,0.000116512093955353,5.6,NA,6,NA,8,"Italian",85828
"1476","perfetto",7,8.15584657687468e-05,3.28571428571429,2,5,NA,8,"Italian",85828
"1477","farlo",10,0.000116512093955353,7,NA,2,NA,5,"Italian",85828
"1478","mah",41,0.000477699585216946,6.8780487804878,7,2,29,3,"Italian",85828
"1479","pugni",4,4.6604837582141e-05,7.75,NA,1,1,5,"Italian",85828
"1480","eih",1,1.16512093955353e-05,1,1,NA,NA,3,"Italian",85828
"1481","partito",5,5.82560469776763e-05,7.4,NA,1,NA,7,"Italian",85828
"1482","arrabbiarti",5,5.82560469776763e-05,7,NA,2,NA,11,"Italian",85828
"1483","casca",11,0.000128163303350888,10.2727272727273,NA,4,NA,5,"Italian",85828
"1484","scaldartelo",1,1.16512093955353e-05,4,NA,1,NA,11,"Italian",85828
"1485","ruote",21,0.00024467539730624,8.04761904761905,NA,9,NA,5,"Italian",85828
"1486","messa",11,0.000128163303350888,8,NA,3,NA,5,"Italian",85828
"1487","giuliana",7,8.15584657687468e-05,7.14285714285714,1,2,NA,8,"Italian",85828
"1488","boo",1,1.16512093955353e-05,2,NA,NA,1,3,"Italian",85828
"1489","pulcino",21,0.00024467539730624,7.19047619047619,NA,13,NA,7,"Italian",85828
"1490","m'",2,2.33024187910705e-05,10.5,NA,NA,1,2,"Italian",85828
"1491","assieme",15,0.000174768140933029,9.73333333333333,NA,8,1,7,"Italian",85828
"1492","sette",21,0.00024467539730624,8.66666666666667,1,4,2,5,"Italian",85828
"1493","otto",14,0.000163116931537494,7.21428571428571,1,5,NA,4,"Italian",85828
"1494","nove",9,0.000104860884559817,6,NA,4,2,4,"Italian",85828
"1495","laggiù",8,9.3209675164282e-05,6.625,NA,4,NA,6,"Italian",85828
"1496","portati",6,6.99072563732115e-05,7.83333333333333,NA,2,NA,7,"Italian",85828
"1497","corri",2,2.33024187910705e-05,6,NA,1,NA,5,"Italian",85828
"1498","perso",8,9.3209675164282e-05,7.125,NA,1,NA,5,"Italian",85828
"1499","calzetta",4,4.6604837582141e-05,2.75,2,2,NA,8,"Italian",85828
"1500","piede",22,0.000256326606701776,5.36363636363636,1,13,NA,5,"Italian",85828
"1501","pavimento",22,0.000256326606701776,7.77272727272727,NA,16,NA,9,"Italian",85828
"1502","perderla",1,1.16512093955353e-05,6,NA,1,NA,8,"Italian",85828
"1503","braccio",7,8.15584657687468e-05,5.42857142857143,1,3,NA,7,"Italian",85828
"1504","piedone",1,1.16512093955353e-05,10,NA,NA,NA,7,"Italian",85828
"1505","nudo",1,1.16512093955353e-05,10,NA,1,NA,4,"Italian",85828
"1506","cominciare",1,1.16512093955353e-05,8,NA,NA,NA,10,"Italian",85828
"1507","lasciamo",8,9.3209675164282e-05,5.125,NA,NA,2,8,"Italian",85828
"1508","nido",41,0.000477699585216946,8.41463414634146,NA,19,NA,4,"Italian",85828
"1509","amichetti",2,2.33024187910705e-05,8,NA,1,NA,9,"Italian",85828
"1510","tirati",7,8.15584657687468e-05,8.14285714285714,NA,NA,NA,6,"Italian",85828
"1511","dal",21,0.00024467539730624,9.14285714285714,NA,NA,2,3,"Italian",85828
"1512","lavoro",9,0.000104860884559817,6,NA,3,NA,6,"Italian",85828
"1513","riccio",20,0.000233024187910705,7.05,NA,12,NA,6,"Italian",85828
"1514","trovassi",1,1.16512093955353e-05,5,NA,1,NA,8,"Italian",85828
"1515","stufa",1,1.16512093955353e-05,9,NA,NA,NA,5,"Italian",85828
"1516","raccontarti",1,1.16512093955353e-05,9,NA,NA,NA,11,"Italian",85828
"1517","cose",31,0.000361187491261593,8.80645161290323,NA,14,NA,4,"Italian",85828
"1518","lumaca",21,0.00024467539730624,5.38095238095238,NA,13,NA,6,"Italian",85828
"1519","ssh",5,5.82560469776763e-05,4.8,NA,1,3,3,"Italian",85828
"1520","alle",14,0.000163116931537494,11.1428571428571,NA,NA,2,4,"Italian",85828
"1521","lumache",8,9.3209675164282e-05,6.375,NA,3,1,7,"Italian",85828
"1522","parlano",2,2.33024187910705e-05,5,1,NA,NA,7,"Italian",85828
"1523","silenzio",2,2.33024187910705e-05,3.5,NA,2,NA,8,"Italian",85828
"1524","spine",2,2.33024187910705e-05,3.5,1,1,NA,5,"Italian",85828
"1525","uu",1,1.16512093955353e-05,5,NA,NA,1,2,"Italian",85828
"1526","scatolone",28,0.000326233863074987,8.64285714285714,NA,13,NA,9,"Italian",85828
"1527","nascondeva",1,1.16512093955353e-05,9,NA,NA,NA,10,"Italian",85828
"1528","cucù",3,3.49536281866058e-05,5.66666666666667,NA,3,NA,4,"Italian",85828
"1529","costruzione",2,2.33024187910705e-05,4.5,NA,1,NA,11,"Italian",85828
"1530","mini",1,1.16512093955353e-05,6,NA,NA,NA,4,"Italian",85828
"1531","osa",1,1.16512093955353e-05,5,NA,NA,1,3,"Italian",85828
"1532","ono",1,1.16512093955353e-05,3,NA,NA,NA,3,"Italian",85828
"1533","occhi",43,0.000501002004008016,7.06976744186047,NA,19,2,5,"Italian",85828
"1534","storto",3,3.49536281866058e-05,6.33333333333333,NA,1,NA,6,"Italian",85828
"1535","cartina",2,2.33024187910705e-05,6.5,NA,1,NA,7,"Italian",85828
"1536","carta",18,0.000209721769119635,9.05555555555556,NA,10,NA,5,"Italian",85828
"1537","ppp",1,1.16512093955353e-05,9,NA,NA,NA,3,"Italian",85828
"1538","correre",11,0.000128163303350888,7.27272727272727,NA,6,NA,7,"Italian",85828
"1539","polistirolo",6,6.99072563732115e-05,8.83333333333333,NA,3,NA,11,"Italian",85828
"1540","nascondi",9,0.000104860884559817,6.77777777777778,NA,5,NA,8,"Italian",85828
"1541","crac",8,9.3209675164282e-05,7.875,NA,4,NA,4,"Italian",85828
"1542","scatole",2,2.33024187910705e-05,8.5,NA,1,NA,7,"Italian",85828
"1543","pentirò",1,1.16512093955353e-05,5,NA,NA,NA,7,"Italian",85828
"1544","troverò",1,1.16512093955353e-05,4,NA,NA,NA,7,"Italian",85828
"1545","romperle",1,1.16512093955353e-05,7,NA,1,NA,8,"Italian",85828
"1546","usi",11,0.000128163303350888,7.72727272727273,NA,1,2,3,"Italian",85828
"1547","seggiolino",5,5.82560469776763e-05,10.2,NA,3,NA,10,"Italian",85828
"1548","comodo",3,3.49536281866058e-05,5,NA,1,NA,6,"Italian",85828
"1549","sedersi",2,2.33024187910705e-05,6.5,NA,1,NA,7,"Italian",85828
"1550","finora",3,3.49536281866058e-05,10,NA,NA,NA,6,"Italian",85828
"1551","pezzetti",10,0.000116512093955353,7.9,NA,2,NA,8,"Italian",85828
"1552","improvvisato",1,1.16512093955353e-05,7,NA,1,NA,12,"Italian",85828
"1553","potrebbe",15,0.000174768140933029,7.2,NA,NA,6,8,"Italian",85828
"1554","idea",4,4.6604837582141e-05,9.5,NA,1,NA,4,"Italian",85828
"1555","toh",4,4.6604837582141e-05,4.75,NA,NA,3,3,"Italian",85828
"1556","piuttosto",1,1.16512093955353e-05,6,NA,NA,NA,9,"Italian",85828
"1557","sedere",3,3.49536281866058e-05,4.66666666666667,NA,1,NA,6,"Italian",85828
"1558","issalà",1,1.16512093955353e-05,2,NA,1,NA,6,"Italian",85828
"1559","d'accordo",3,3.49536281866058e-05,3,NA,NA,NA,9,"Italian",85828
"1560","resto",7,8.15584657687468e-05,6.71428571428571,NA,2,NA,5,"Italian",85828
"1561","gnamgnam",2,2.33024187910705e-05,6.5,NA,NA,1,8,"Italian",85828
"1562","rompiamola",1,1.16512093955353e-05,4,NA,NA,NA,10,"Italian",85828
"1563","ulteriormente",1,1.16512093955353e-05,4,NA,NA,NA,13,"Italian",85828
"1564","serve",36,0.000419443538239269,7.80555555555556,NA,10,2,5,"Italian",85828
"1565","sali",5,5.82560469776763e-05,6.4,NA,NA,NA,4,"Italian",85828
"1566","sposta",2,2.33024187910705e-05,9,NA,NA,NA,6,"Italian",85828
"1567","do",16,0.000186419350328564,8.9375,NA,2,2,2,"Italian",85828
"1568","tengo",3,3.49536281866058e-05,7,NA,NA,1,5,"Italian",85828
"1569","scendi",11,0.000128163303350888,5,NA,5,NA,6,"Italian",85828
"1570","raccolto",2,2.33024187910705e-05,15,NA,NA,NA,8,"Italian",85828
"1571","cestino",63,0.000734026191918721,8.28571428571429,1,17,1,7,"Italian",85828
"1572","manubrio",2,2.33024187910705e-05,7.5,NA,1,NA,8,"Italian",85828
"1573","solleva",2,2.33024187910705e-05,11,NA,NA,NA,7,"Italian",85828
"1574","gambetta",1,1.16512093955353e-05,5,NA,NA,NA,8,"Italian",85828
"1575","sella",4,4.6604837582141e-05,3.5,NA,4,NA,5,"Italian",85828
"1576","chiamalo",8,9.3209675164282e-05,4.875,NA,NA,8,8,"Italian",85828
"1577","buba",23,0.000267977816097311,7.73913043478261,NA,10,NA,4,"Italian",85828
"1578","salito",11,0.000128163303350888,5.81818181818182,NA,1,2,6,"Italian",85828
"1579","pezzettino",10,0.000116512093955353,9.6,NA,1,NA,10,"Italian",85828
"1580","okay",24,0.000279629025492846,3.70833333333333,9,5,8,4,"Italian",85828
"1581","scendere",4,4.6604837582141e-05,2.5,NA,3,NA,8,"Italian",85828
"1582","pronti",10,0.000116512093955353,4.8,2,1,4,6,"Italian",85828
"1583","disegnate",2,2.33024187910705e-05,5,NA,NA,NA,9,"Italian",85828
"1584","lattina",2,2.33024187910705e-05,4,NA,1,NA,7,"Italian",85828
"1585","strana",4,4.6604837582141e-05,7,NA,2,NA,6,"Italian",85828
"1586","fragole",15,0.000174768140933029,6.26666666666667,NA,6,NA,7,"Italian",85828
"1587","fragoline",9,0.000104860884559817,6.33333333333333,NA,4,1,9,"Italian",85828
"1588","nostro",1,1.16512093955353e-05,9,NA,NA,NA,6,"Italian",85828
"1589","giardino",16,0.000186419350328564,11.5,NA,9,NA,8,"Italian",85828
"1590","gianni",19,0.00022137297851517,9.8421052631579,1,9,NA,6,"Italian",85828
"1591","buone",6,6.99072563732115e-05,3.66666666666667,NA,5,NA,5,"Italian",85828
"1592","bosco",13,0.000151465722141958,13,NA,7,NA,5,"Italian",85828
"1593","ahiahiahi",9,0.000104860884559817,5,3,NA,6,9,"Italian",85828
"1594","attacco",5,5.82560469776763e-05,4.8,NA,3,1,7,"Italian",85828
"1595","pizzicotti",1,1.16512093955353e-05,3,NA,1,NA,10,"Italian",85828
"1596","occhio",4,4.6604837582141e-05,10.75,NA,2,NA,6,"Italian",85828
"1597","bloccato",1,1.16512093955353e-05,4,NA,1,NA,8,"Italian",85828
"1598","perdi",2,2.33024187910705e-05,10,NA,1,NA,5,"Italian",85828
"1599","att",1,1.16512093955353e-05,4,NA,1,NA,3,"Italian",85828
"1600","piega",1,1.16512093955353e-05,5,NA,1,NA,5,"Italian",85828
"1601","roba",2,2.33024187910705e-05,9.5,NA,NA,NA,4,"Italian",85828
"1602","spalmato",1,1.16512093955353e-05,7,NA,NA,NA,8,"Italian",85828
"1603","vernice",1,1.16512093955353e-05,7,NA,1,NA,7,"Italian",85828
"1604","pieghe",1,1.16512093955353e-05,11,NA,NA,NA,6,"Italian",85828
"1605","torno",7,8.15584657687468e-05,4.85714285714286,NA,1,3,5,"Italian",85828
"1606","trova",12,0.000139814512746423,12.1666666666667,NA,2,NA,5,"Italian",85828
"1607","pezzetto",19,0.00022137297851517,7.57894736842105,NA,7,NA,8,"Italian",85828
"1608","pizzicotto",2,2.33024187910705e-05,11.5,NA,1,NA,10,"Italian",85828
"1609","stavolta",3,3.49536281866058e-05,7,NA,NA,1,8,"Italian",85828
"1610","trovo",24,0.000279629025492846,7.91666666666667,NA,5,NA,5,"Italian",85828
"1611","ride",3,3.49536281866058e-05,3.33333333333333,NA,2,1,4,"Italian",85828
"1612","eheh",2,2.33024187910705e-05,3.5,NA,1,1,4,"Italian",85828
"1613","becco",6,6.99072563732115e-05,6.83333333333333,NA,2,NA,5,"Italian",85828
"1614","cresta",1,1.16512093955353e-05,10,NA,NA,NA,6,"Italian",85828
"1615","strano",10,0.000116512093955353,8.2,NA,2,NA,6,"Italian",85828
"1616","asinello",1,1.16512093955353e-05,6,NA,NA,NA,8,"Italian",85828
"1617","studiavano",1,1.16512093955353e-05,15,NA,NA,NA,10,"Italian",85828
"1618","trasformavano",1,1.16512093955353e-05,15,NA,NA,NA,13,"Italian",85828
"1619","asinelli",1,1.16512093955353e-05,15,NA,1,NA,8,"Italian",85828
"1620","miei",1,1.16512093955353e-05,7,NA,NA,NA,4,"Italian",85828
"1621","fazzolettini",2,2.33024187910705e-05,8.5,NA,NA,NA,12,"Italian",85828
"1622","lasciamoli",1,1.16512093955353e-05,6,NA,NA,NA,10,"Italian",85828
"1623","distratto",2,2.33024187910705e-05,5,NA,NA,NA,9,"Italian",85828
"1624","nuota",8,9.3209675164282e-05,6.125,NA,4,NA,5,"Italian",85828
"1625","prendila",5,5.82560469776763e-05,3.8,NA,2,2,8,"Italian",85828
"1626","sgonfi",1,1.16512093955353e-05,12,NA,NA,NA,6,"Italian",85828
"1627","gonfia",2,2.33024187910705e-05,8,NA,NA,NA,6,"Italian",85828
"1628","pulita",2,2.33024187910705e-05,7.5,NA,1,NA,6,"Italian",85828
"1629","chiavi",4,4.6604837582141e-05,7.75,NA,2,NA,6,"Italian",85828
"1630","chiave",5,5.82560469776763e-05,6.2,NA,NA,NA,6,"Italian",85828
"1631","sportellini",2,2.33024187910705e-05,5.5,NA,1,NA,11,"Italian",85828
"1632","girano",4,4.6604837582141e-05,4.75,NA,3,NA,6,"Italian",85828
"1633","perline",3,3.49536281866058e-05,7.66666666666667,NA,1,NA,7,"Italian",85828
"1634","sportellino",1,1.16512093955353e-05,4,NA,1,NA,11,"Italian",85828
"1635","criccrac",2,2.33024187910705e-05,2,NA,2,NA,8,"Italian",85828
"1636","sentito",11,0.000128163303350888,5.72727272727273,NA,1,NA,7,"Italian",85828
"1637","tuono",1,1.16512093955353e-05,4,NA,1,NA,5,"Italian",85828
"1638","brumbrumbrum",3,3.49536281866058e-05,1.33333333333333,2,NA,1,12,"Italian",85828
"1639","dalle",3,3.49536281866058e-05,7,NA,NA,NA,5,"Italian",85828
