word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount,stem,language.y,uni_lemma,nb_realisations_lemma,words_lemma,sum_wordcount_lemma,mean_character_count_lemma,frequency,MLU,solo_frequency,final_frequency,initial_frequency
cansan,2,2,5.5,NA,1,NA,6,Spanish (Mexican),1260545,cans,spanish_(mexican),tired,19,"cansado, canso, cansa, canses, cansada, cansó, cansando, cansamos, cansarás, cansar, cansados, cansan, cansen, canse, cansadas, cansas, cansaste, cansaron, cansé",204,6.578947368421052,204,7.268954248366013,3,100,3
cansen,5,5,14,NA,NA,NA,6,Spanish (Mexican),1260545,cans,spanish_(mexican),tired,19,"cansado, canso, cansa, canses, cansada, cansó, cansando, cansamos, cansarás, cansar, cansados, cansan, cansen, canse, cansadas, cansas, cansaste, cansaron, cansé",204,6.578947368421052,204,7.268954248366013,3,100,3
tiren,5,5,7.6,NA,1,NA,5,Spanish (Mexican),1260545,tir,spanish_(mexican),throw,50,"tiró, tires, tiras, tirado, tira, tiro, tire, tirando, tirar, tiramos, tirada, tirarles, tiré, tiraba, tirarle, tiraron, tirándonos, tirarla, tiran, tirarlo, tirárselas, tirarse, tirarnos, tirarlas, tirándose, tiren, tirados, tirarlos, tirarán, tiraban, tirabas, tirándola, tiréis, tirarían, tiraros, tiraste, tirará, tirarme, tirarás, tiradas, tiros, aventó, aventando, aventar, aventaste, tíra, tirándole, tiraran, tirí, tirárselos",1205,6.7,1205,6.796324048095483,39,348,81
sacarles,2,2,11.5,NA,NA,NA,8,Spanish (Mexican),1260545,sac,spanish_(mexican),take out,33,"saca, sacó, saco, sacar, sacando, sacas, sacamos, sacábamos, sacado, sacaba, sacara, sacase, sacándome, sacaban, sacarlo, sacarle, sacarlas, sacaste, sacarles, sacarlos, sacarla, sacan, sacáis, sace, sacadas, sacár, sacarás, sacarán, sacaron, sacarme, sacos, sacándole, sacarse",775,6.454545454545454,775,8.55911217107002,12,169,90
calienten,2,2,7.5,NA,2,NA,9,Spanish (Mexican),1260545,calient,spanish_(mexican),hot,6,"calientes, caliente, caliento, calienten, calienta, calientas",80,8.5,80,6.146794871794872,5,41,4
lloran,5,5,4.2,2,2,NA,6,Spanish (Mexican),1260545,llor,spanish_(mexican),cry,21,"llorado, llorabas, llorar, llores, llorando, llora, lloraba, lloras, lloran, llorará, llorarán, llore, llorarás, lloraste, lloro, lloros, lloramos, lloren, lloré, lloraron, lloraban",547,6.714285714285714,547,7.1884738756613755,28,315,19
dolerá,3,3,4.333333333333333,NA,NA,NA,6,Spanish (Mexican),1260545,dol,spanish_(mexican),hurt (action),7,"dolía, doler, dolerá, dolido, dolió, doliera, dolían",65,5.714285714285714,65,6.414603174603174,0,26,0
ayúda,1,1,5,NA,NA,NA,5,Spanish (Mexican),1260545,ayud,spanish_(mexican),help,35,"ayudas, ayudar, ayudado, ayuda, ayudarnos, ayudo, ayudó, ayudamos, ayudando, ayudara, ayudarla, ayudarle, ayudan, ayudarlo, ayudarse, ayudaban, ayudaba, ayudarlos, ayudé, ayude, ayudes, ayúda, ayudante, ayudará, ayudaré, ayudáis, ayudarles, ayudándole, ayudaste, ayudantes, ayudarías, ayuden, ayudaron, ayudarme, ayudad",676,7.171428571428572,676,6.63733298670493,4,310,13
cúal,16,16,6.375,1,NA,3,4,Spanish (Mexican),1260545,cual,spanish_(mexican),which (question),9,"cuál, cuáles, cual, cuales, cúal, cualas, cuala, cúales, cuála",2094,5.111111111111111,2094,5.994424882629108,174,166,825
venid,12,12,3.0833333333333335,3,1,5,5,Spanish (Mexican),1260545,ven,spanish_(mexican),deer,13,"ven, venido, venías, venir, venían, venía, veníamos, venid, venimos, venado, venís, veníais, vena",2012,5.615384615384615,2012,7.159343434343435,416,475,614
martillo,51,51,NA,5,28,1,8,Spanish (Mexican),1260545,martill,spanish_(mexican),hammer,5,"martillo, martillan, martilles, martillando, martille",55,9,55,11,5,29,1
cereales,9,9,7.444444444444445,1,3,1,8,Spanish (Mexican),1260545,cereal,spanish_(mexican),cereal,2,"cereales, cereal",10,7,10,4.222222222222222,2,3,1
enseñes,11,11,10.363636363636363,NA,5,NA,7,Spanish (Mexican),1260545,enseñ,spanish_(mexican),show,30,"enseñó, enseña, enseñado, enseño, enseñan, enseñas, enseñar, enseñarlo, enseñando, enseñarle, enseñara, enseñaban, enseñamos, enseñe, enseñes, enseñen, enseñarles, enseñaré, enseñarás, enseñaste, enseñemos, enseñaron, enseñárselo, enseñarán, enseñarme, enseñaríais, enseñárselos, enseñé, enseñaba, enseñarla",598,8.3,598,8.424782265618605,3,178,4
comamos,2,2,6.5,NA,1,NA,7,Spanish (Mexican),1260545,com,spanish_(mexican),food,52,"cómo, como, comes, come, comer, comas, comeremos, comen, comiendo, comido, comía, comemos, coma, comida, comiéndose, comerlas, comió, comí, comimos, comiste, comernos, comérselas, comerse, coman, comamos, comérsela, comidas, comerlo, comíamos, comieron, coméis, comerá, comerán, comiéndolo, comerla, comían, comérselo, com, comías, comeré, comoes, comíais, comisteis, comiendose, comerme, cómase, comase, comerías, comé, comerle, cóme, cóm",14372,6.480769230769231,14372,6.301771286844454,522,1972,3799
comamos,2,2,6.5,NA,1,NA,7,Spanish (Mexican),1260545,com,spanish_(mexican),how,52,"cómo, como, comes, come, comer, comas, comeremos, comen, comiendo, comido, comía, comemos, coma, comida, comiéndose, comerlas, comió, comí, comimos, comiste, comernos, comérselas, comerse, coman, comamos, comérsela, comidas, comerlo, comíamos, comieron, coméis, comerá, comerán, comiéndolo, comerla, comían, comérselo, com, comías, comeré, comoes, comíais, comisteis, comiendose, comerme, cómase, comase, comerías, comé, comerle, cóme, cóm",14372,6.480769230769231,14372,6.301771286844454,522,1972,3799
beee,6,6,3.3333333333333335,2,2,2,4,Spanish (Mexican),1260545,bee,spanish_(mexican),baa baa,3,"beee, bee, mee",18,3.3333333333333335,18,2.8518518518518516,8,5,3
cuidar,19,19,NA,1,6,NA,6,Spanish (Mexican),1260545,cuid,spanish_(mexican),careful,18,"cuidado, cuidad, cuidaban, cuidan, cuidando, cuida, cuidar, cuide, cuidaba, cuidándole, cuidándolos, cuido, cuidabas, cuidados, cuidas, cuidarla, cuidó, cuidaste",675,7.055555555555555,675,7.538888888888889,110,179,143
comérsela,2,2,8.5,NA,NA,NA,9,Spanish (Mexican),1260545,com,spanish_(mexican),food,52,"cómo, como, comes, come, comer, comas, comeremos, comen, comiendo, comido, comía, comemos, coma, comida, comiéndose, comerlas, comió, comí, comimos, comiste, comernos, comérselas, comerse, coman, comamos, comérsela, comidas, comerlo, comíamos, comieron, coméis, comerá, comerán, comiéndolo, comerla, comían, comérselo, com, comías, comeré, comoes, comíais, comisteis, comiendose, comerme, cómase, comase, comerías, comé, comerle, cóme, cóm",14372,6.480769230769231,14372,6.301771286844454,522,1972,3799
